,TestId,Forest,Prediction,Anchor,Precision,Coverage,Label
418,5592,"[17, 11, 1, 15, 9, 10, 4, 13, 6, 12, 14, 0, 1, 15, 9, 16, 8, 9, 4, 5, 10, 6, 6, 4, 5, 15, 16]",Medium Risk Level,roadtype = T AND cartype = vehicle.citroen.c3 AND cloudiness <= 50.00 AND 17.00 < cardistance <= 23.00 AND carcolor_S <= 0.00 AND carcolor_H <= 0.00 AND wind <= 24.00 AND yaw > -178.77 AND 48.00 < fogdis <= 74.00 AND pitch <= 0.00 AND roll <= 0.00 AND time > 7.00 AND 2.00 < carnumber <= 3.00 AND carcolor_V <= 85.10 AND 24.00 < fogden <= 76.00,0.909202454,0.0002,Medium Risk Level
419,7218,"[17, 10, 1, 15, 9, 16, 2, 7, 5, 7, 0, 9, 16, 15, 9, 10, 13]",Medium Risk Level,roadtype = T AND carcolor_H <= 69.60 AND cloudiness <= 50.00 AND cardistance > 17.00 AND carcolor_S <= 0.00 AND carnumber <= 2.00 AND precipitation <= 49.00 AND wetness > 74.00 AND fogden <= 76.00 AND time > 7.00 AND yaw > -178.77,0.89726381,0.0004,Safety level
420,1457,"[1, 15, 17]",High Risk level,cloudiness > 50.00 AND cardistance > 23.00 AND roadtype = T,0.960328317,0.0206,High Risk level
421,1117,"[1, 15, 9, 10, 6, 8, 2]",High Risk level,cloudiness > 50.00 AND cardistance > 17.00 AND carcolor_S <= 80.37 AND carcolor_H <= 69.60 AND fogdis <= 74.00 AND carcolor_V <= 85.10 AND precipitation > 24.00,0.955439056,0.0464,High Risk level
422,5053,"[17, 10, 1, 15, 9, 13, 5, 13, 0, 13, 6, 12, 4, 1, 5, 9, 8]",Medium Risk Level,roadtype = X AND carcolor_H <= 69.60 AND cloudiness <= 24.00 AND cardistance > 9.00 AND carcolor_S <= 0.00 AND 0.01 < yaw <= 100.04 AND fogden > 50.00 AND time <= 19.00 AND fogdis <= 48.00 AND pitch <= 0.00 AND wind <= 76.00 AND carcolor_V <= 85.10,0.732193732,0.001,Medium Risk Level
423,5281,"[17, 9, 1, 15, 10, 13]",Medium Risk Level,roadtype = T AND carcolor_S <= 0.00 AND cloudiness <= 24.00 AND cardistance > 17.00 AND carcolor_H <= 69.60 AND yaw <= 0.01,0.968701095,0.0087,Medium Risk Level
424,6885,"[15, 11, 6, 9, 8, 2, 9, 6, 9, 4, 5, 0, 7, 0, 7, 16, 10, 8, 15, 4, 7, 2, 10, 13, 16, 10, 13]",Safety level,cardistance <= 9.00 AND cartype = vehicle.citroen.c3 AND fogdis > 48.00 AND carcolor_S <= 0.00 AND carcolor_V > 65.88 AND 24.00 < precipitation <= 75.00 AND wind > 76.00 AND fogden <= 76.00 AND time <= 7.00 AND 23.00 < wetness <= 49.00 AND 2.00 < carnumber <= 3.00 AND carcolor_H <= 0.00 AND -178.77 < yaw <= 0.01,0.775,0,Safety level
425,67,"[1, 17, 15, 13, 5, 10, 6, 16, 1, 9, 14, 9, 0, 12, 10, 2, 5, 3]",High Risk level,cloudiness > 50.00 AND roadtype = T AND cardistance > 9.00 AND yaw <= 100.04 AND fogden > 50.00 AND carcolor_H <= 0.00 AND fogdis <= 74.00 AND carnumber > 2.00 AND 0.00 < carcolor_S <= 100.00 AND roll <= 0.00 AND time > 7.00 AND pitch <= 0.00 AND precipitation <= 75.00 AND ponding > 25.00,0.795489493,0.0018,High Risk level
426,2998,"[1, 9, 6, 16, 10, 3, 11, 13, 8, 0, 17, 15, 9, 2, 14, 5, 16, 4, 2, 5, 8]",Low Risk level,cloudiness <= 24.00 AND 0.00 < carcolor_S <= 80.37 AND fogdis <= 74.00 AND carnumber > 3.00 AND carcolor_H > 69.60 AND ponding > 75.00 AND cartype = vehicle.seat.leon AND yaw > 0.01 AND 56.08 < carcolor_V <= 85.10 AND time <= 19.00 AND roadtype = T AND cardistance <= 17.00 AND precipitation > 75.00 AND roll <= 0.00 AND 24.00 < fogden <= 76.00 AND wind > 24.00,0.951822917,0.0006,Low Risk level
427,599,"[1, 15, 5, 6, 16]",High Risk level,cloudiness > 50.00 AND cardistance > 17.00 AND fogden > 24.00 AND fogdis <= 74.00 AND carnumber <= 3.00,0.957025921,0.0953,High Risk level
428,5108,"[17, 10, 1, 15, 9, 1, 5]",Medium Risk Level,roadtype = X AND carcolor_H <= 69.60 AND cloudiness <= 24.00 AND cardistance > 17.00 AND carcolor_S <= 0.00 AND fogden > 76.00,0.989795918,0.0008,Medium Risk Level
429,7038,"[15, 1, 6, 14, 3, 9, 15, 7, 13, 9, 8, 2, 7, 4, 0, 9, 13, 6, 2, 8, 0, 16, 6]",Safety level,9.00 < cardistance <= 17.00 AND cloudiness <= 50.00 AND fogdis > 74.00 AND roll > 0.00 AND ponding <= 50.00 AND 80.37 < carcolor_S <= 100.00 AND 49.00 < wetness <= 74.00 AND yaw > 100.04 AND carcolor_V > 85.10 AND precipitation > 75.00 AND wind <= 76.00 AND 7.00 < time <= 13.00 AND carnumber > 2.00,0.916403785,0.0004,Safety level
430,3544,"[1, 11, 15, 10, 0, 0, 0, 12, 5, 4, 3, 2, 1, 14, 9, 10, 16, 9, 8, 9, 13, 7, 10, 4, 4, 8, 8]",Low Risk level,cloudiness <= 50.00 AND cartype = vehicle.audi.etron AND cardistance > 17.00 AND carcolor_H > 233.37 AND 13.00 < time <= 19.00 AND pitch <= 0.00 AND fogden > 24.00 AND wind <= 24.00 AND ponding > 25.00 AND precipitation > 24.00 AND roll <= 0.00 AND 80.37 < carcolor_S <= 100.00 AND carnumber <= 3.00 AND 56.08 < carcolor_V <= 65.88 AND yaw > -178.77 AND wetness <= 74.00,0.855875831,0.0003,Low Risk level
431,4402,"[17, 10, 1, 15, 9, 5, 10, 16, 14, 7, 4, 10, 8, 1, 9, 5, 15, 15, 9, 16, 5, 4, 12]",Medium Risk Level,roadtype = T AND carcolor_H <= 0.00 AND cloudiness <= 50.00 AND cardistance > 23.00 AND carcolor_S <= 0.00 AND fogden > 76.00 AND carnumber <= 2.00 AND roll <= 0.00 AND wetness <= 74.00 AND wind <= 50.00 AND carcolor_V <= 85.10 AND pitch <= 0.00,0.905550146,0.0011,Medium Risk Level
432,1156,"[1, 15, 0]",High Risk level,cloudiness > 75.00 AND cardistance > 23.00 AND time > 13.00,0.970414201,0.0281,High Risk level
433,1961,"[1, 6, 17, 15, 2]",Low Risk level,cloudiness <= 24.00 AND fogdis <= 48.00 AND roadtype = I AND cardistance > 17.00 AND precipitation <= 24.00,0.978666667,0.0039,Low Risk level
434,254,"[15, 1, 16, 3]",High Risk level,cardistance > 23.00 AND cloudiness > 50.00 AND carnumber <= 2.00 AND ponding > 50.00,0.96969697,0.0184,High Risk level
435,382,"[1, 6, 5, 14, 8, 16, 12, 11, 13, 10, 9, 10, 13, 1, 0, 8, 6, 7, 6, 1, 2]",High Risk level,cloudiness > 75.00 AND fogdis <= 23.00 AND fogden > 24.00 AND roll <= 0.00 AND 56.08 < carcolor_V <= 85.10 AND carnumber > 2.00 AND pitch <= 0.00 AND cartype = vehicle.audi.tt AND yaw > 0.01 AND carcolor_H > 69.60 AND carcolor_S <= 100.00 AND time > 7.00 AND wetness <= 74.00 AND precipitation <= 49.00,0.740583554,0.0002,High Risk level
436,420,"[1, 17, 15, 5, 6, 13, 14, 4, 1, 5, 1, 9, 16, 12, 7, 4, 3, 8, 8, 8, 10, 0, 3, 0, 5, 0, 2, 7, 9, 10]",High Risk level,cloudiness > 75.00 AND roadtype = T AND cardistance > 9.00 AND 50.00 < fogden <= 76.00 AND fogdis <= 74.00 AND yaw <= 100.04 AND roll <= 0.00 AND 24.00 < wind <= 76.00 AND 0.00 < carcolor_S <= 100.00 AND carnumber > 2.00 AND pitch <= 0.00 AND wetness > 49.00 AND ponding <= 50.00 AND carcolor_V <= 56.08 AND 0.00 < carcolor_H <= 233.37 AND time > 19.00 AND precipitation <= 49.00,0.855731225,0.0002,High Risk level
437,517,"[1, 15, 5, 6]",High Risk level,cloudiness > 50.00 AND cardistance > 17.00 AND fogden > 76.00 AND fogdis <= 74.00,0.96956978,0.0507,High Risk level
438,200,"[1, 15, 6, 5, 12, 3, 14, 6, 16, 3, 1, 7, 8, 7, 5, 2, 1, 5, 6, 9, 3, 4, 13, 4]",High Risk level,cloudiness > 75.00 AND cardistance > 9.00 AND fogdis <= 23.00 AND fogden > 76.00 AND pitch <= 0.00 AND ponding > 75.00 AND roll <= 0.00 AND carnumber > 2.00 AND 23.00 < wetness <= 74.00 AND carcolor_V > 56.08 AND precipitation > 24.00 AND carcolor_S <= 100.00 AND wind <= 50.00 AND yaw > 0.01,0.851490236,0.0002,High Risk level
439,2968,"[1, 6, 9, 10, 15, 11, 5, 3, 0, 16, 4, 13, 16, 13, 6, 7, 4, 9, 10, 3, 2, 15, 1, 4, 6, 1, 5, 2]",Low Risk level,cloudiness <= 24.00 AND fogdis <= 23.00 AND 0.00 < carcolor_S <= 100.00 AND carcolor_H > 69.60 AND cardistance > 17.00 AND cartype = vehicle.chevrolet.impala AND fogden <= 50.00 AND ponding > 50.00 AND time <= 19.00 AND 2.00 < carnumber <= 3.00 AND wind > 76.00 AND yaw > 0.01 AND wetness > 23.00 AND 24.00 < precipitation <= 75.00,0.930868167,0,Low Risk level
440,6308,"[1, 15, 5, 11, 7, 16, 3, 7, 13]",Safety level,cloudiness <= 24.00 AND cardistance <= 23.00 AND fogden <= 24.00 AND cartype = vehicle.citroen.c3 AND 49.00 < wetness <= 74.00 AND carnumber <= 3.00 AND ponding <= 75.00 AND yaw > -178.77,0.688031393,0.0004,Safety level
441,7434,"[15, 11, 1, 6, 5, 9, 8, 7, 13, 3, 4, 2, 2, 10, 16, 12, 2, 16, 15, 9, 3, 9, 8, 10, 15, 0]",Safety level,cardistance <= 9.00 AND cartype = vehicle.bmw.grandtourer AND cloudiness <= 75.00 AND fogdis > 23.00 AND fogden <= 76.00 AND carcolor_S <= 0.00 AND carcolor_V <= 65.88 AND wetness <= 74.00 AND yaw > -178.77 AND ponding <= 50.00 AND wind <= 76.00 AND precipitation > 75.00 AND carcolor_H <= 0.00 AND 2.00 < carnumber <= 3.00 AND pitch <= 0.00 AND time > 13.00,0.775157233,0.0007,Safety level
442,6012,"[15, 17, 1, 3, 10, 12, 3, 2, 6, 8, 3]",Safety level,cardistance <= 9.00 AND roadtype = I AND cloudiness <= 24.00 AND ponding <= 25.00 AND carcolor_H > 0.00 AND pitch <= 0.00 AND precipitation > 24.00 AND fogdis > 74.00 AND carcolor_V <= 85.10,0.950295858,0.0005,Safety level
443,3023,"[1, 15, 17, 6]",Low Risk level,cloudiness <= 24.00 AND cardistance > 23.00 AND roadtype = I AND fogdis <= 48.00,0.979220779,0.0098,Low Risk level
444,1958,"[1, 10, 15, 1, 9, 3, 13, 0, 0, 2, 2, 9, 14, 16, 7, 15, 4, 3, 13, 10, 4, 2, 16, 5, 5, 12]",Low Risk level,cloudiness <= 24.00 AND carcolor_H > 69.60 AND cardistance > 17.00 AND carcolor_S > 80.37 AND ponding > 50.00 AND yaw <= -178.77 AND 7.00 < time <= 19.00 AND 24.00 < precipitation <= 49.00 AND roll > 0.00 AND carnumber > 3.00 AND wetness <= 74.00 AND wind <= 50.00 AND fogden <= 24.00 AND pitch <= 0.00,0.835534214,0.0002,Low Risk level
445,6245,"[1, 15, 9, 2, 3, 0, 8, 8, 15, 7, 6, 17, 11, 5, 13, 2, 8, 10, 3, 4, 1, 16, 14]",Low Risk level,cloudiness <= 24.00 AND cardistance > 23.00 AND carcolor_S > 80.37 AND precipitation > 49.00 AND 25.00 < ponding <= 75.00 AND time <= 19.00 AND carcolor_V <= 56.08 AND wetness <= 23.00 AND fogdis > 74.00 AND roadtype = R AND cartype = vehicle.volkswagen.t2 AND fogden > 76.00 AND yaw > 0.01 AND carcolor_H <= 69.60 AND wind <= 76.00 AND carnumber <= 3.00 AND roll <= 0.00,0.952317881,0,Low Risk level
446,2773,"[1, 15, 10, 9, 8, 6, 3, 11, 0, 2, 5, 7, 6, 16, 16, 2, 4, 15, 7, 10, 1, 7, 6]",Low Risk level,cloudiness <= 24.00 AND cardistance > 23.00 AND carcolor_H > 69.60 AND carcolor_S > 0.00 AND carcolor_V > 56.08 AND fogdis <= 23.00 AND ponding > 75.00 AND cartype = vehicle.seat.leon AND time <= 19.00 AND precipitation > 49.00 AND fogden <= 76.00 AND wetness <= 23.00 AND 2.00 < carnumber <= 3.00 AND wind <= 76.00,0.909046928,0,Low Risk level
447,1768,"[1, 15, 9]",High Risk level,cloudiness > 50.00 AND cardistance > 23.00 AND carcolor_S <= 0.00,0.963235294,0.0354,High Risk level
448,3044,"[1, 16, 3, 4, 14, 0, 4, 9, 8, 2, 3, 1, 7, 13, 7, 7, 12, 11, 15, 17, 8, 9, 5, 16, 4, 10, 2, 13, 10, 15, 5]",Low Risk level,cloudiness <= 50.00 AND carnumber > 3.00 AND ponding > 50.00 AND 24.00 < wind <= 50.00 AND roll <= 0.00 AND time <= 19.00 AND carcolor_S <= 0.00 AND carcolor_V > 65.88 AND precipitation <= 24.00 AND 23.00 < wetness <= 49.00 AND yaw > 0.01 AND pitch <= 0.00 AND cartype = vehicle.nissan.micra AND cardistance <= 9.00 AND roadtype = R AND fogden <= 24.00 AND carcolor_H <= 0.00,0.810876623,0.0003,Low Risk level
449,4359,"[17, 10, 1, 15, 5, 8, 0, 3, 5, 16, 4, 2, 11, 6, 7, 14, 0, 3, 13, 3, 6, 16, 2, 10, 5, 8, 15, 9, 13, 13, 4, 6, 1]",Medium Risk Level,roadtype = X AND carcolor_H <= 69.60 AND cloudiness <= 50.00 AND cardistance > 17.00 AND fogden > 76.00 AND carcolor_V > 65.88 AND time > 19.00 AND ponding > 75.00 AND carnumber <= 2.00 AND wind <= 50.00 AND precipitation <= 49.00 AND cartype = vehicle.toyota.prius AND fogdis > 74.00 AND wetness <= 74.00 AND roll <= 0.00 AND yaw <= -178.77 AND carcolor_S <= 100.00,0.894019349,0.0004,Medium Risk Level
450,1135,"[1, 15, 6, 5]",High Risk level,cloudiness > 50.00 AND cardistance > 17.00 AND fogdis <= 23.00 AND fogden > 50.00,0.990723562,0.0268,High Risk level
451,5023,"[17, 6, 7, 15, 1, 3, 5, 9, 6, 14, 0, 16, 15, 13, 10, 8, 2, 4, 11, 12, 8, 3, 13, 13, 5, 2, 7, 6, 9, 15, 5, 2]",Medium Risk Level,roadtype = R AND fogdis <= 23.00 AND wetness > 74.00 AND cardistance <= 9.00 AND cloudiness > 50.00 AND ponding > 75.00 AND 24.00 < fogden <= 50.00 AND 0.00 < carcolor_S <= 100.00 AND roll <= 0.00 AND time <= 13.00 AND carnumber <= 3.00 AND yaw > 100.04 AND carcolor_H > 233.37 AND 56.08 < carcolor_V <= 85.10 AND 24.00 < precipitation <= 49.00 AND wind > 24.00 AND cartype = vehicle.audi.tt AND pitch <= 0.00,0.856254856,0.0008,Medium Risk Level
452,6215,"[1, 15, 11, 5, 13, 4, 3]",Safety level,cloudiness <= 24.00 AND cardistance <= 17.00 AND cartype = vehicle.chevrolet.impala AND fogden <= 24.00 AND yaw > 100.04 AND wind <= 24.00 AND ponding <= 50.00,0.952494062,0.0015,Safety level
453,4211,"[17, 11, 10, 1, 15, 6, 12, 8, 7, 4, 3, 5, 14, 13, 7, 10, 15, 0, 6, 3, 9, 8, 10, 5]",Medium Risk Level,roadtype = T AND cartype = vehicle.volkswagen.t2 AND carcolor_H <= 0.00 AND cloudiness <= 50.00 AND cardistance > 17.00 AND fogdis <= 48.00 AND pitch <= 0.00 AND carcolor_V <= 56.08 AND wetness > 49.00 AND wind > 24.00 AND ponding <= 50.00 AND fogden <= 50.00 AND roll <= 0.00 AND yaw <= 100.04 AND time <= 19.00 AND carcolor_S <= 100.00,0.912738854,0.0005,Medium Risk Level
454,2402,"[1, 6, 10, 15, 17]",Low Risk level,cloudiness <= 24.00 AND fogdis <= 48.00 AND carcolor_H > 233.37 AND cardistance > 17.00 AND roadtype = I,0.980716253,0.0027,Low Risk level
455,2444,"[2, 10, 9, 5, 15, 11, 0, 0, 10, 7, 13, 17, 6, 15, 8, 5, 9, 6, 1, 3, 2, 4, 12, 0, 10, 13, 3, 6, 15, 16, 8]",Low Risk level,precipitation <= 24.00 AND carcolor_H > 233.37 AND carcolor_S > 80.37 AND fogden <= 50.00 AND 17.00 < cardistance <= 23.00 AND cartype = vehicle.audi.etron AND 13.00 < time <= 19.00 AND wetness <= 74.00 AND yaw > 100.04 AND roadtype = R AND fogdis > 74.00 AND 56.08 < carcolor_V <= 85.10 AND cloudiness > 50.00 AND ponding <= 25.00 AND wind <= 76.00 AND pitch <= 0.00 AND carnumber <= 2.00,0.953642384,0.0004,Low Risk level
456,1736,"[1, 6, 14, 0, 12, 10, 1, 4, 1, 13, 13, 8, 6, 7, 11, 4, 0, 2, 2, 5, 9, 9, 16, 4, 3, 10, 5, 10, 8, 8]",High Risk level,cloudiness > 75.00 AND fogdis <= 48.00 AND roll <= 0.00 AND time > 13.00 AND pitch <= 0.00 AND carcolor_H <= 0.00 AND 24.00 < wind <= 50.00 AND yaw > 0.01 AND carcolor_V <= 56.08 AND wetness > 23.00 AND cartype = vehicle.volkswagen.t2 AND precipitation <= 49.00 AND fogden <= 24.00 AND 0.00 < carcolor_S <= 100.00 AND carnumber > 2.00 AND ponding <= 75.00,0.753380554,0.0003,High Risk level
457,5137,"[17, 10, 1, 15, 9, 1]",Medium Risk Level,roadtype = X AND carcolor_H <= 69.60 AND cloudiness <= 24.00 AND cardistance > 23.00 AND carcolor_S <= 0.00,0.964723926,0.0027,Medium Risk Level
458,4437,"[17, 11, 10, 1, 15, 9, 5]",Medium Risk Level,roadtype = T AND cartype = vehicle.nissan.patrol AND carcolor_H <= 69.60 AND cloudiness <= 24.00 AND cardistance > 17.00 AND carcolor_S <= 80.37 AND fogden > 24.00,0.957637997,0.0012,Medium Risk Level
459,7043,"[15, 6, 11, 1, 3, 0, 10, 7, 13, 15, 9, 7, 4, 4, 3, 6, 16]",Safety level,cardistance <= 9.00 AND fogdis > 74.00 AND cartype = vehicle.chevrolet.impala AND cloudiness <= 75.00 AND 25.00 < ponding <= 75.00 AND time <= 7.00 AND carcolor_H > 69.60 AND wetness <= 49.00 AND yaw > -178.77 AND carcolor_S <= 80.37 AND 50.00 < wind <= 76.00 AND carnumber > 2.00,0.878300064,0.0007,Safety level
460,5921,"[15, 1, 13, 4, 13, 8, 15, 8, 16, 15]",Safety level,cardistance <= 9.00 AND cloudiness <= 50.00 AND yaw <= 0.01 AND wind <= 76.00 AND 56.08 < carcolor_V <= 85.10 AND carnumber <= 3.00,0.62852263,0.0287,Safety level
461,5903,"[1, 17, 16, 15, 6, 5, 10, 7, 4, 9, 8, 8, 13, 13]",Safety level,cloudiness <= 24.00 AND roadtype = I AND carnumber <= 2.00 AND cardistance <= 23.00 AND fogdis > 48.00 AND fogden <= 24.00 AND carcolor_H > 69.60 AND wetness > 74.00 AND wind > 50.00 AND carcolor_S > 0.00 AND carcolor_V <= 56.08 AND -178.77 < yaw <= 0.01,0.957203994,0.0002,Safety level
462,6099,"[15, 6, 13, 8, 3, 13, 15, 15, 9, 13, 0, 4, 5, 7, 8, 0, 4, 16, 4, 6, 0, 3, 7, 3, 2, 9, 7]",Safety level,cardistance <= 9.00 AND fogdis > 48.00 AND -178.77 < yaw <= 0.01 AND 56.08 < carcolor_V <= 85.10 AND 50.00 < ponding <= 75.00 AND carcolor_S <= 0.00 AND time <= 7.00 AND wind > 76.00 AND fogden <= 76.00 AND 23.00 < wetness <= 49.00 AND carnumber <= 3.00 AND precipitation > 49.00,0.598008712,0.0006,Safety level
463,5459,"[15, 1, 9, 6, 3, 15, 0, 2, 8, 14, 2, 4, 12, 13, 17, 0, 9, 7, 10, 4, 13, 10, 11, 5, 8, 5, 6, 13, 9, 0, 3, 1, 8]",Medium Risk Level,cardistance <= 9.00 AND cloudiness > 50.00 AND 80.37 < carcolor_S <= 100.00 AND 23.00 < fogdis <= 74.00 AND ponding > 50.00 AND time > 19.00 AND 24.00 < precipitation <= 75.00 AND 56.08 < carcolor_V <= 65.88 AND roll <= 0.00 AND wind <= 50.00 AND pitch <= 0.00 AND -178.77 < yaw <= 0.01 AND roadtype = I AND wetness > 23.00 AND carcolor_H > 233.37 AND cartype = vehicle.audi.tt AND fogden <= 50.00,0.890022676,0.0002,Medium Risk Level
464,2943,"[17, 10, 1, 15, 9, 1, 5]",Medium Risk Level,roadtype = R AND carcolor_H <= 69.60 AND cloudiness <= 24.00 AND cardistance > 17.00 AND carcolor_S <= 0.00 AND fogden > 76.00,0.977142857,0.0028,Medium Risk Level
465,6434,"[1, 15, 17, 6, 15]",Safety level,cloudiness <= 24.00 AND 9.00 < cardistance <= 17.00 AND roadtype = I AND fogdis > 74.00,0.955135773,0.0035,Safety level
466,2119,"[15, 1, 1, 6, 17, 10, 14, 4, 8, 12, 2, 13, 9, 8, 8, 15, 6, 1, 7, 10, 13, 9, 2, 7, 10]",Medium Risk Level,cardistance <= 17.00 AND 50.00 < cloudiness <= 75.00 AND fogdis <= 48.00 AND roadtype = X AND carcolor_H <= 0.00 AND roll <= 0.00 AND wind <= 76.00 AND 65.88 < carcolor_V <= 85.10 AND pitch <= 0.00 AND precipitation <= 49.00 AND yaw <= 0.01 AND carcolor_S <= 80.37 AND wetness > 74.00,0.846905537,0,Medium Risk Level
467,5124,"[17, 11, 10, 1, 15, 9, 6, 6, 13, 14, 5, 0, 12, 10, 2, 16, 9, 9, 4, 8, 3, 3, 5, 7, 2, 3, 0, 13, 7, 7, 5, 8, 8, 4, 10, 4, 2, 0, 13, 16, 6, 15, 1, 15, 1]",Medium Risk Level,roadtype = T AND cartype = vehicle.nissan.patrol AND 0.00 < carcolor_H <= 69.60 AND 50.00 < cloudiness <= 75.00 AND 9.00 < cardistance <= 17.00 AND 0.00 < carcolor_S <= 80.37 AND 23.00 < fogdis <= 48.00 AND -178.77 < yaw <= 0.01 AND roll <= 0.00 AND 50.00 < fogden <= 76.00 AND 7.00 < time <= 13.00 AND pitch <= 0.00 AND precipitation > 75.00 AND carnumber <= 2.00 AND wind > 76.00 AND 65.88 < carcolor_V <= 85.10 AND ponding <= 25.00 AND wetness > 74.00,0.829268293,0,Medium Risk Level
468,4546,"[15, 1, 10, 8, 1, 4, 11, 3, 6, 2, 0, 5, 8, 14, 7, 9, 3, 5, 2, 12]",Medium Risk Level,cardistance <= 23.00 AND 24.00 < cloudiness <= 75.00 AND carcolor_H <= 233.37 AND carcolor_V <= 56.08 AND wind > 24.00 AND cartype = vehicle.tesla.model3 AND ponding > 75.00 AND fogdis <= 74.00 AND precipitation > 49.00 AND time <= 13.00 AND fogden <= 50.00 AND roll <= 0.00 AND wetness > 23.00 AND carcolor_S > 80.37 AND pitch <= 0.00,0.490740741,0.0005,Medium Risk Level
469,716,"[1, 15, 5]",High Risk level,cloudiness > 75.00 AND cardistance > 17.00 AND fogden > 76.00,0.950173812,0.0285,High Risk level
470,6892,"[15, 11, 6, 1, 5, 13, 3, 8, 0, 4, 3, 16, 2, 7, 0, 7, 6, 16, 15, 9, 2, 4, 6, 15, 3]",Safety level,cardistance <= 9.00 AND cartype = vehicle.citroen.c3 AND fogdis > 74.00 AND cloudiness <= 75.00 AND fogden <= 76.00 AND yaw > -178.77 AND 25.00 < ponding <= 50.00 AND carcolor_V > 65.88 AND time <= 13.00 AND wind > 50.00 AND 2.00 < carnumber <= 3.00 AND precipitation <= 49.00 AND 49.00 < wetness <= 74.00 AND carcolor_S <= 100.00,0.868571429,0.0004,Safety level
471,6811,"[1, 15, 10, 11, 6, 5, 3, 13]",Low Risk level,cloudiness <= 24.00 AND cardistance > 23.00 AND carcolor_H > 233.37 AND cartype = vehicle.audi.etron AND fogdis <= 74.00 AND fogden <= 24.00 AND ponding > 50.00 AND yaw <= 0.01,0.958382878,0.0007,Safety level
472,3999,"[15, 1, 1, 6, 11, 8, 14, 0, 3, 5, 17, 4, 3, 9, 2, 0, 3]",Medium Risk Level,cardistance <= 17.00 AND 50.00 < cloudiness <= 75.00 AND fogdis <= 23.00 AND cartype = vehicle.tesla.model3 AND carcolor_V <= 56.08 AND roll <= 0.00 AND time > 19.00 AND 50.00 < ponding <= 75.00 AND fogden <= 50.00 AND roadtype = I AND wind <= 76.00 AND carcolor_S > 80.37 AND precipitation <= 75.00,0.959663866,0.0005,Medium Risk Level
473,3610,"[1, 15, 10, 11, 9, 0, 6, 0, 3, 2, 16, 13, 5, 4]",Low Risk level,cloudiness <= 24.00 AND cardistance > 23.00 AND carcolor_H > 69.60 AND cartype = vehicle.chevrolet.impala AND carcolor_S > 0.00 AND 7.00 < time <= 19.00 AND fogdis <= 48.00 AND ponding > 25.00 AND precipitation <= 75.00 AND carnumber <= 3.00 AND yaw <= 100.04 AND fogden <= 76.00 AND wind > 24.00,0.959459459,0.0012,Low Risk level
474,2567,"[1, 11, 15, 10, 0, 0, 3, 17, 9, 7, 16, 4]",Low Risk level,cloudiness <= 24.00 AND cartype = vehicle.audi.etron AND cardistance > 17.00 AND carcolor_H > 233.37 AND 7.00 < time <= 19.00 AND ponding > 50.00 AND roadtype = R AND carcolor_S > 80.37 AND wetness <= 23.00 AND carnumber <= 2.00 AND wind > 76.00,0.975550122,0.0006,Low Risk level
475,6640,"[15, 17, 1, 6, 3, 8, 11, 13, 12, 4, 9, 2, 15, 5, 14, 7, 13, 0]",Safety level,9.00 < cardistance <= 17.00 AND roadtype = I AND cloudiness <= 75.00 AND fogdis > 48.00 AND ponding <= 50.00 AND carcolor_V > 85.10 AND cartype = vehicle.toyota.prius AND -178.77 < yaw <= 0.01 AND pitch > 0.00 AND wind > 76.00 AND carcolor_S > 80.37 AND precipitation <= 75.00 AND fogden <= 50.00 AND roll <= 0.00 AND wetness > 23.00 AND time <= 13.00,0.950372208,0,Safety level
476,1714,"[1, 15, 6, 17]",High Risk level,cloudiness > 50.00 AND cardistance > 17.00 AND fogdis <= 23.00 AND roadtype = T,0.975,0.0132,High Risk level
477,2742,"[1, 10, 6, 16, 9, 0, 4, 3, 9, 0, 13, 2, 0, 10, 5, 17, 2, 7, 14, 9, 13, 3, 7, 2, 12, 5, 4, 16, 4, 1, 8, 15, 11, 15, 10, 8, 8, 15, 5]",Low Risk level,cloudiness <= 50.00 AND 69.60 < carcolor_H <= 233.37 AND fogdis <= 74.00 AND 2.00 < carnumber <= 3.00 AND 80.37 < carcolor_S <= 100.00 AND 7.00 < time <= 13.00 AND wind <= 24.00 AND ponding > 50.00 AND -178.77 < yaw <= 100.04 AND 49.00 < precipitation <= 75.00 AND 24.00 < fogden <= 50.00 AND roadtype = X AND wetness <= 49.00 AND roll <= 0.00 AND pitch <= 0.00 AND carcolor_V <= 56.08 AND cardistance <= 9.00 AND cartype = vehicle.tesla.model3,0.764963504,0.0003,Low Risk level
478,1162,"[1, 15, 6]",High Risk level,cloudiness > 75.00 AND cardistance > 17.00 AND fogdis <= 23.00,0.95516812,0.0274,High Risk level
479,5597,"[17, 11, 10, 1, 15, 9]",Medium Risk Level,roadtype = X AND cartype = vehicle.nissan.micra AND carcolor_H <= 69.60 AND cloudiness <= 24.00 AND cardistance > 17.00 AND carcolor_S <= 0.00,0.951105937,0.0027,Medium Risk Level
